HourUTC;School_holiday;Weekend;Week_day;Working_hours;Winter;Spring;Summer;Autumn;Holiday;Daylight_hours;Mean_temp
16/12/2023 14.00;0;1;0;0;1;0;0;0;0;6,941064;8,2
16/12/2023 13.00;0;1;0;0;1;0;0;0;0;6,941064;8,9
16/12/2023 12.00;0;1;0;0;1;0;0;0;0;6,941064;9,1
16/12/2023 11.00;0;1;0;0;1;0;0;0;0;6,941064;8,8
16/12/2023 10.00;0;1;0;0;1;0;0;0;0;6,941064;8,4
16/12/2023 09.00;0;1;0;0;1;0;0;0;0;6,941064;8
16/12/2023 08.00;0;1;0;0;1;0;0;0;0;6,941064;8,1
16/12/2023 07.00;0;1;0;0;1;0;0;0;0;6,941064;8
16/12/2023 06.00;0;1;0;0;1;0;0;0;0;6,941064;7,6
16/12/2023 05.00;0;1;0;0;1;0;0;0;0;6,941064;7,3
16/12/2023 04.00;0;1;0;0;1;0;0;0;0;6,941064;6,7
16/12/2023 03.00;0;1;0;0;1;0;0;0;0;6,941064;6,3
16/12/2023 02.00;0;1;0;0;1;0;0;0;0;6,941064;6,4
16/12/2023 01.00;0;1;0;0;1;0;0;0;0;6,941064;6,8
16/12/2023 00.00;0;1;0;0;1;0;0;0;0;6,941064;6,7
15/12/2023 23.00;0;0;1;0;1;0;0;0;0;6,955347;6,2
15/12/2023 22.00;0;0;1;0;1;0;0;0;0;6,955347;5,7
15/12/2023 21.00;0;0;1;0;1;0;0;0;0;6,955347;5,3
15/12/2023 20.00;0;0;1;0;1;0;0;0;0;6,955347;5,4
15/12/2023 19.00;0;0;1;0;1;0;0;0;0;6,955347;5,5
15/12/2023 18.00;0;0;1;0;1;0;0;0;0;6,955347;5,6
15/12/2023 17.00;0;0;1;0;1;0;0;0;0;6,955347;5,9
15/12/2023 16.00;0;0;1;0;1;0;0;0;0;6,955347;6,3
15/12/2023 15.00;0;0;1;1;1;0;0;0;0;6,955347;7
15/12/2023 14.00;0;0;1;1;1;0;0;0;0;6,955347;6,8
15/12/2023 13.00;0;0;1;1;1;0;0;0;0;6,955347;6,4
15/12/2023 12.00;0;0;1;1;1;0;0;0;0;6,955347;6
15/12/2023 11.00;0;0;1;1;1;0;0;0;0;6,955347;5,8
15/12/2023 10.00;0;0;1;1;1;0;0;0;0;6,955347;4,9
15/12/2023 09.00;0;0;1;1;1;0;0;0;0;6,955347;4,2
15/12/2023 08.00;0;0;1;0;1;0;0;0;0;6,955347;3,9
15/12/2023 07.00;0;0;1;0;1;0;0;0;0;6,955347;4,2
15/12/2023 06.00;0;0;1;0;1;0;0;0;0;6,955347;4,1
15/12/2023 05.00;0;0;1;0;1;0;0;0;0;6,955347;3,6
15/12/2023 04.00;0;0;1;0;1;0;0;0;0;6,955347;3,3
15/12/2023 03.00;0;0;1;0;1;0;0;0;0;6,955347;3,1
15/12/2023 02.00;0;0;1;0;1;0;0;0;0;6,955347;2,9
15/12/2023 01.00;0;0;1;0;1;0;0;0;0;6,955347;2,4
15/12/2023 00.00;0;0;1;0;1;0;0;0;0;6,955347;1,9
14/12/2023 23.00;0;0;1;0;1;0;0;0;0;6,971883;1,5
14/12/2023 22.00;0;0;1;0;1;0;0;0;0;6,971883;1
14/12/2023 21.00;0;0;1;0;1;0;0;0;0;6,971883;0,5
14/12/2023 20.00;0;0;1;0;1;0;0;0;0;6,971883;0
14/12/2023 19.00;0;0;1;0;1;0;0;0;0;6,971883;-0,4
14/12/2023 18.00;0;0;1;0;1;0;0;0;0;6,971883;-1
14/12/2023 17.00;0;0;1;0;1;0;0;0;0;6,971883;-1,1
14/12/2023 16.00;0;0;1;0;1;0;0;0;0;6,971883;-1,1
14/12/2023 15.00;0;0;1;1;1;0;0;0;0;6,971883;-0,9
14/12/2023 14.00;0;0;1;1;1;0;0;0;0;6,971883;-0,5
14/12/2023 13.00;0;0;1;1;1;0;0;0;0;6,971883;-0,7
14/12/2023 12.00;0;0;1;1;1;0;0;0;0;6,971883;-0,8
14/12/2023 11.00;0;0;1;1;1;0;0;0;0;6,971883;-1,1
14/12/2023 10.00;0;0;1;1;1;0;0;0;0;6,971883;-1,2
14/12/2023 09.00;0;0;1;1;1;0;0;0;0;6,971883;-1,4
14/12/2023 08.00;0;0;1;0;1;0;0;0;0;6,971883;-1,5
14/12/2023 07.00;0;0;1;0;1;0;0;0;0;6,971883;-1,6
14/12/2023 06.00;0;0;1;0;1;0;0;0;0;6,971883;-1,7
14/12/2023 05.00;0;0;1;0;1;0;0;0;0;6,971883;-1,7
14/12/2023 04.00;0;0;1;0;1;0;0;0;0;6,971883;-1,9
14/12/2023 03.00;0;0;1;0;1;0;0;0;0;6,971883;-2,2
14/12/2023 02.00;0;0;1;0;1;0;0;0;0;6,971883;-3
14/12/2023 01.00;0;0;1;0;1;0;0;0;0;6,971883;-4,2
14/12/2023 00.00;0;0;1;0;1;0;0;0;0;6,971883;-4,7
13/12/2023 23.00;0;0;1;0;1;0;0;0;0;6,990645;-4
13/12/2023 22.00;0;0;1;0;1;0;0;0;0;6,990645;-3,4
13/12/2023 21.00;0;0;1;0;1;0;0;0;0;6,990645;-2,8
13/12/2023 20.00;0;0;1;0;1;0;0;0;0;6,990645;-2
13/12/2023 19.00;0;0;1;0;1;0;0;0;0;6,990645;-1,2
13/12/2023 18.00;0;0;1;0;1;0;0;0;0;6,990645;-1,1
13/12/2023 17.00;0;0;1;0;1;0;0;0;0;6,990645;-1,1
13/12/2023 16.00;0;0;1;0;1;0;0;0;0;6,990645;-1,1
13/12/2023 15.00;0;0;1;1;1;0;0;0;0;6,990645;-1
13/12/2023 14.00;0;0;1;1;1;0;0;0;0;6,990645;-0,9
13/12/2023 13.00;0;0;1;1;1;0;0;0;0;6,990645;-0,7
13/12/2023 12.00;0;0;1;1;1;0;0;0;0;6,990645;-0,4
13/12/2023 11.00;0;0;1;1;1;0;0;0;0;6,990645;-0,5
13/12/2023 10.00;0;0;1;1;1;0;0;0;0;6,990645;-0,5
13/12/2023 09.00;0;0;1;1;1;0;0;0;0;6,990645;-0,6
13/12/2023 08.00;0;0;1;0;1;0;0;0;0;6,990645;-0,6
13/12/2023 07.00;0;0;1;0;1;0;0;0;0;6,990645;-0,5
13/12/2023 06.00;0;0;1;0;1;0;0;0;0;6,990645;-0,5
13/12/2023 05.00;0;0;1;0;1;0;0;0;0;6,990645;-0,5
13/12/2023 04.00;0;0;1;0;1;0;0;0;0;6,990645;-0,6
13/12/2023 03.00;0;0;1;0;1;0;0;0;0;6,990645;-0,5
13/12/2023 02.00;0;0;1;0;1;0;0;0;0;6,990645;-0,4
13/12/2023 01.00;0;0;1;0;1;0;0;0;0;6,990645;0
13/12/2023 00.00;0;0;1;0;1;0;0;0;0;6,990645;0,3
12/12/2023 23.00;0;0;1;0;1;0;0;0;0;7,011606;0,4
12/12/2023 22.00;0;0;1;0;1;0;0;0;0;7,011606;0,3
12/12/2023 21.00;0;0;1;0;1;0;0;0;0;7,011606;0,6
12/12/2023 20.00;0;0;1;0;1;0;0;0;0;7,011606;0,6
12/12/2023 19.00;0;0;1;0;1;0;0;0;0;7,011606;0,6
12/12/2023 18.00;0;0;1;0;1;0;0;0;0;7,011606;0,8
12/12/2023 17.00;0;0;1;0;1;0;0;0;0;7,011606;0,9
12/12/2023 16.00;0;0;1;0;1;0;0;0;0;7,011606;1
12/12/2023 15.00;0;0;1;1;1;0;0;0;0;7,011606;1,2
12/12/2023 14.00;0;0;1;1;1;0;0;0;0;7,011606;1,4
12/12/2023 13.00;0;0;1;1;1;0;0;0;0;7,011606;1,5
12/12/2023 12.00;0;0;1;1;1;0;0;0;0;7,011606;1,6
12/12/2023 11.00;0;0;1;1;1;0;0;0;0;7,011606;1,4
12/12/2023 10.00;0;0;1;1;1;0;0;0;0;7,011606;1,3
12/12/2023 09.00;0;0;1;1;1;0;0;0;0;7,011606;1,3
12/12/2023 08.00;0;0;1;0;1;0;0;0;0;7,011606;1,4
12/12/2023 07.00;0;0;1;0;1;0;0;0;0;7,011606;1,4
12/12/2023 06.00;0;0;1;0;1;0;0;0;0;7,011606;1,4
12/12/2023 05.00;0;0;1;0;1;0;0;0;0;7,011606;1,5
12/12/2023 04.00;0;0;1;0;1;0;0;0;0;7,011606;1,5
12/12/2023 03.00;0;0;1;0;1;0;0;0;0;7,011606;1,7
12/12/2023 02.00;0;0;1;0;1;0;0;0;0;7,011606;1,8
12/12/2023 01.00;0;0;1;0;1;0;0;0;0;7,011606;2
12/12/2023 00.00;0;0;1;0;1;0;0;0;0;7,011606;2,1
11/12/2023 23.00;0;0;1;0;1;0;0;0;0;7,03473;2,2
11/12/2023 22.00;0;0;1;0;1;0;0;0;0;7,03473;2,2
11/12/2023 21.00;0;0;1;0;1;0;0;0;0;7,03473;2,4
11/12/2023 20.00;0;0;1;0;1;0;0;0;0;7,03473;2,5
11/12/2023 19.00;0;0;1;0;1;0;0;0;0;7,03473;2,5
11/12/2023 18.00;0;0;1;0;1;0;0;0;0;7,03473;2,6
11/12/2023 17.00;0;0;1;0;1;0;0;0;0;7,03473;2,7
11/12/2023 16.00;0;0;1;0;1;0;0;0;0;7,03473;2,8
11/12/2023 15.00;0;0;1;1;1;0;0;0;0;7,03473;2,8
11/12/2023 14.00;0;0;1;1;1;0;0;0;0;7,03473;3,1
11/12/2023 13.00;0;0;1;1;1;0;0;0;0;7,03473;3,3
11/12/2023 12.00;0;0;1;1;1;0;0;0;0;7,03473;3,4
11/12/2023 11.00;0;0;1;1;1;0;0;0;0;7,03473;3,4
11/12/2023 10.00;0;0;1;1;1;0;0;0;0;7,03473;3,3
11/12/2023 09.00;0;0;1;1;1;0;0;0;0;7,03473;3,2
11/12/2023 08.00;0;0;1;0;1;0;0;0;0;7,03473;3
11/12/2023 07.00;0;0;1;0;1;0;0;0;0;7,03473;2,9
11/12/2023 06.00;0;0;1;0;1;0;0;0;0;7,03473;2,8
11/12/2023 05.00;0;0;1;0;1;0;0;0;0;7,03473;2,9
11/12/2023 04.00;0;0;1;0;1;0;0;0;0;7,03473;3
11/12/2023 03.00;0;0;1;0;1;0;0;0;0;7,03473;3,1
11/12/2023 02.00;0;0;1;0;1;0;0;0;0;7,03473;3,2
11/12/2023 01.00;0;0;1;0;1;0;0;0;0;7,03473;3,1
11/12/2023 00.00;0;0;1;0;1;0;0;0;0;7,03473;3,2
10/12/2023 23.00;0;1;0;0;1;0;0;0;0;7,059985;3,2
10/12/2023 22.00;0;1;0;0;1;0;0;0;0;7,059985;3,1
10/12/2023 21.00;0;1;0;0;1;0;0;0;0;7,059985;3
10/12/2023 20.00;0;1;0;0;1;0;0;0;0;7,059985;2,9
10/12/2023 19.00;0;1;0;0;1;0;0;0;0;7,059985;2,7
10/12/2023 18.00;0;1;0;0;1;0;0;0;0;7,059985;2,6
10/12/2023 17.00;0;1;0;0;1;0;0;0;0;7,059985;2,6
10/12/2023 16.00;0;1;0;0;1;0;0;0;0;7,059985;2,6
10/12/2023 15.00;0;1;0;0;1;0;0;0;0;7,059985;2,5
10/12/2023 14.00;0;1;0;0;1;0;0;0;0;7,059985;2,5
10/12/2023 13.00;0;1;0;0;1;0;0;0;0;7,059985;2,6
10/12/2023 12.00;0;1;0;0;1;0;0;0;0;7,059985;2,8
10/12/2023 11.00;0;1;0;0;1;0;0;0;0;7,059985;2,5
10/12/2023 10.00;0;1;0;0;1;0;0;0;0;7,059985;2,2
10/12/2023 09.00;0;1;0;0;1;0;0;0;0;7,059985;2,2
10/12/2023 08.00;0;1;0;0;1;0;0;0;0;7,059985;2,1
10/12/2023 07.00;0;1;0;0;1;0;0;0;0;7,059985;2,2
10/12/2023 06.00;0;1;0;0;1;0;0;0;0;7,059985;2,4
10/12/2023 05.00;0;1;0;0;1;0;0;0;0;7,059985;2,8
10/12/2023 04.00;0;1;0;0;1;0;0;0;0;7,059985;2,9
10/12/2023 03.00;0;1;0;0;1;0;0;0;0;7,059985;2,8
10/12/2023 02.00;0;1;0;0;1;0;0;0;0;7,059985;2,8
10/12/2023 01.00;0;1;0;0;1;0;0;0;0;7,059985;2,4
10/12/2023 00.00;0;1;0;0;1;0;0;0;0;7,059985;2,4
09/12/2023 23.00;0;1;0;0;1;0;0;0;0;7,08733;2,7
09/12/2023 22.00;0;1;0;0;1;0;0;0;0;7,08733;2,8
09/12/2023 21.00;0;1;0;0;1;0;0;0;0;7,08733;3,1
09/12/2023 20.00;0;1;0;0;1;0;0;0;0;7,08733;3
09/12/2023 19.00;0;1;0;0;1;0;0;0;0;7,08733;2,9
09/12/2023 18.00;0;1;0;0;1;0;0;0;0;7,08733;2,8
09/12/2023 17.00;0;1;0;0;1;0;0;0;0;7,08733;2,8
09/12/2023 16.00;0;1;0;0;1;0;0;0;0;7,08733;2,6
09/12/2023 15.00;0;1;0;0;1;0;0;0;0;7,08733;2,6
09/12/2023 14.00;0;1;0;0;1;0;0;0;0;7,08733;2,6
09/12/2023 13.00;0;1;0;0;1;0;0;0;0;7,08733;2,4
09/12/2023 12.00;0;1;0;0;1;0;0;0;0;7,08733;2,2
09/12/2023 11.00;0;1;0;0;1;0;0;0;0;7,08733;1,8
09/12/2023 10.00;0;1;0;0;1;0;0;0;0;7,08733;1,4
09/12/2023 09.00;0;1;0;0;1;0;0;0;0;7,08733;1,2
09/12/2023 08.00;0;1;0;0;1;0;0;0;0;7,08733;0,9
09/12/2023 07.00;0;1;0;0;1;0;0;0;0;7,08733;0,8
09/12/2023 06.00;0;1;0;0;1;0;0;0;0;7,08733;0,8
09/12/2023 05.00;0;1;0;0;1;0;0;0;0;7,08733;0,9
09/12/2023 04.00;0;1;0;0;1;0;0;0;0;7,08733;0,8
09/12/2023 03.00;0;1;0;0;1;0;0;0;0;7,08733;0,7
09/12/2023 02.00;0;1;0;0;1;0;0;0;0;7,08733;0,6
09/12/2023 01.00;0;1;0;0;1;0;0;0;0;7,08733;0,5
09/12/2023 00.00;0;1;0;0;1;0;0;0;0;7,08733;0,5
08/12/2023 23.00;0;0;1;0;1;0;0;0;0;7,116728;0,5
08/12/2023 22.00;0;0;1;0;1;0;0;0;0;7,116728;0,5
08/12/2023 21.00;0;0;1;0;1;0;0;0;0;7,116728;0,5
08/12/2023 20.00;0;0;1;0;1;0;0;0;0;7,116728;0,5
08/12/2023 19.00;0;0;1;0;1;0;0;0;0;7,116728;0,5
08/12/2023 18.00;0;0;1;0;1;0;0;0;0;7,116728;0,5
08/12/2023 17.00;0;0;1;0;1;0;0;0;0;7,116728;0,3
08/12/2023 16.00;0;0;1;0;1;0;0;0;0;7,116728;0,3
08/12/2023 15.00;0;0;1;1;1;0;0;0;0;7,116728;0,5
08/12/2023 14.00;0;0;1;1;1;0;0;0;0;7,116728;0,6
08/12/2023 13.00;0;0;1;1;1;0;0;0;0;7,116728;1
08/12/2023 12.00;0;0;1;1;1;0;0;0;0;7,116728;1
08/12/2023 11.00;0;0;1;1;1;0;0;0;0;7,116728;1,1
08/12/2023 10.00;0;0;1;1;1;0;0;0;0;7,116728;1,1
08/12/2023 09.00;0;0;1;1;1;0;0;0;0;7,116728;1
08/12/2023 08.00;0;0;1;0;1;0;0;0;0;7,116728;1
08/12/2023 07.00;0;0;1;0;1;0;0;0;0;7,116728;0,8
08/12/2023 06.00;0;0;1;0;1;0;0;0;0;7,116728;0,7
08/12/2023 05.00;0;0;1;0;1;0;0;0;0;7,116728;0,6
08/12/2023 04.00;0;0;1;0;1;0;0;0;0;7,116728;0,5
08/12/2023 03.00;0;0;1;0;1;0;0;0;0;7,116728;0,6
08/12/2023 02.00;0;0;1;0;1;0;0;0;0;7,116728;0,7
08/12/2023 01.00;0;0;1;0;1;0;0;0;0;7,116728;0,7
08/12/2023 00.00;0;0;1;0;1;0;0;0;0;7,116728;0,6
07/12/2023 23.00;0;0;1;0;1;0;0;0;0;7,148135;0,4
07/12/2023 22.00;0;0;1;0;1;0;0;0;0;7,148135;0,3
07/12/2023 21.00;0;0;1;0;1;0;0;0;0;7,148135;0,3
07/12/2023 20.00;0;0;1;0;1;0;0;0;0;7,148135;0,2
07/12/2023 19.00;0;0;1;0;1;0;0;0;0;7,148135;0,2
07/12/2023 18.00;0;0;1;0;1;0;0;0;0;7,148135;0,2
07/12/2023 17.00;0;0;1;0;1;0;0;0;0;7,148135;0,2
07/12/2023 16.00;0;0;1;0;1;0;0;0;0;7,148135;0,1
07/12/2023 15.00;0;0;1;1;1;0;0;0;0;7,148135;0,1
07/12/2023 14.00;0;0;1;1;1;0;0;0;0;7,148135;0,2
07/12/2023 13.00;0;0;1;1;1;0;0;0;0;7,148135;0,2
07/12/2023 12.00;0;0;1;1;1;0;0;0;0;7,148135;0,2
07/12/2023 11.00;0;0;1;1;1;0;0;0;0;7,148135;0,1
07/12/2023 10.00;0;0;1;1;1;0;0;0;0;7,148135;0,1
07/12/2023 09.00;0;0;1;1;1;0;0;0;0;7,148135;0
07/12/2023 08.00;0;0;1;0;1;0;0;0;0;7,148135;-0,1
07/12/2023 07.00;0;0;1;0;1;0;0;0;0;7,148135;0
07/12/2023 06.00;0;0;1;0;1;0;0;0;0;7,148135;-0,1
07/12/2023 05.00;0;0;1;0;1;0;0;0;0;7,148135;0
07/12/2023 04.00;0;0;1;0;1;0;0;0;0;7,148135;0
07/12/2023 03.00;0;0;1;0;1;0;0;0;0;7,148135;0,1
07/12/2023 02.00;0;0;1;0;1;0;0;0;0;7,148135;0,1
07/12/2023 01.00;0;0;1;0;1;0;0;0;0;7,148135;0,1
07/12/2023 00.00;0;0;1;0;1;0;0;0;0;7,148135;0,1
06/12/2023 23.00;0;0;1;0;1;0;0;0;0;7,181506;0
06/12/2023 22.00;0;0;1;0;1;0;0;0;0;7,181506;0
06/12/2023 21.00;0;0;1;0;1;0;0;0;0;7,181506;0
06/12/2023 20.00;0;0;1;0;1;0;0;0;0;7,181506;0
06/12/2023 19.00;0;0;1;0;1;0;0;0;0;7,181506;0,1
06/12/2023 18.00;0;0;1;0;1;0;0;0;0;7,181506;0,2
06/12/2023 17.00;0;0;1;0;1;0;0;0;0;7,181506;0,2
06/12/2023 16.00;0;0;1;0;1;0;0;0;0;7,181506;0,3
06/12/2023 15.00;0;0;1;1;1;0;0;0;0;7,181506;0,3
06/12/2023 14.00;0;0;1;1;1;0;0;0;0;7,181506;0,4
06/12/2023 13.00;0;0;1;1;1;0;0;0;0;7,181506;0,3
06/12/2023 12.00;0;0;1;1;1;0;0;0;0;7,181506;0,4
06/12/2023 11.00;0;0;1;1;1;0;0;0;0;7,181506;0,2
06/12/2023 10.00;0;0;1;1;1;0;0;0;0;7,181506;0
06/12/2023 09.00;0;0;1;1;1;0;0;0;0;7,181506;-0,1
06/12/2023 08.00;0;0;1;0;1;0;0;0;0;7,181506;-0,4
06/12/2023 07.00;0;0;1;0;1;0;0;0;0;7,181506;-0,5
06/12/2023 06.00;0;0;1;0;1;0;0;0;0;7,181506;-0,5
06/12/2023 05.00;0;0;1;0;1;0;0;0;0;7,181506;-0,2
06/12/2023 04.00;0;0;1;0;1;0;0;0;0;7,181506;0
06/12/2023 03.00;0;0;1;0;1;0;0;0;0;7,181506;0,3
06/12/2023 02.00;0;0;1;0;1;0;0;0;0;7,181506;0,3
06/12/2023 01.00;0;0;1;0;1;0;0;0;0;7,181506;0,3
06/12/2023 00.00;0;0;1;0;1;0;0;0;0;7,181506;0,1
05/12/2023 23.00;0;0;1;0;1;0;0;0;0;7,216797;0,4
05/12/2023 22.00;0;0;1;0;1;0;0;0;0;7,216797;0,3
05/12/2023 21.00;0;0;1;0;1;0;0;0;0;7,216797;0,1
05/12/2023 20.00;0;0;1;0;1;0;0;0;0;7,216797;0,2
05/12/2023 19.00;0;0;1;0;1;0;0;0;0;7,216797;0,6
05/12/2023 18.00;0;0;1;0;1;0;0;0;0;7,216797;0,7
05/12/2023 17.00;0;0;1;0;1;0;0;0;0;7,216797;0,4
05/12/2023 16.00;0;0;1;0;1;0;0;0;0;7,216797;0,1
05/12/2023 15.00;0;0;1;1;1;0;0;0;0;7,216797;0,2
05/12/2023 14.00;0;0;1;1;1;0;0;0;0;7,216797;0,9
05/12/2023 13.00;0;0;1;1;1;0;0;0;0;7,216797;1,2
05/12/2023 12.00;0;0;1;1;1;0;0;0;0;7,216797;1,2
05/12/2023 11.00;0;0;1;1;1;0;0;0;0;7,216797;1,1
05/12/2023 10.00;0;0;1;1;1;0;0;0;0;7,216797;0,6
05/12/2023 09.00;0;0;1;1;1;0;0;0;0;7,216797;0,4
05/12/2023 08.00;0;0;1;0;1;0;0;0;0;7,216797;0,3
05/12/2023 07.00;0;0;1;0;1;0;0;0;0;7,216797;0,2
05/12/2023 06.00;0;0;1;0;1;0;0;0;0;7,216797;0,2
05/12/2023 05.00;0;0;1;0;1;0;0;0;0;7,216797;0,1
05/12/2023 04.00;0;0;1;0;1;0;0;0;0;7,216797;0,2
05/12/2023 03.00;0;0;1;0;1;0;0;0;0;7,216797;-0,1
05/12/2023 02.00;0;0;1;0;1;0;0;0;0;7,216797;-0,3
05/12/2023 01.00;0;0;1;0;1;0;0;0;0;7,216797;-0,3
05/12/2023 00.00;0;0;1;0;1;0;0;0;0;7,216797;-0,3
04/12/2023 23.00;0;0;1;0;1;0;0;0;0;7,253959;-0,2
04/12/2023 22.00;0;0;1;0;1;0;0;0;0;7,253959;-0,3
04/12/2023 21.00;0;0;1;0;1;0;0;0;0;7,253959;-0,8
04/12/2023 20.00;0;0;1;0;1;0;0;0;0;7,253959;-1,1
04/12/2023 19.00;0;0;1;0;1;0;0;0;0;7,253959;-1,1
04/12/2023 18.00;0;0;1;0;1;0;0;0;0;7,253959;-1,1
04/12/2023 17.00;0;0;1;0;1;0;0;0;0;7,253959;-1,3
04/12/2023 16.00;0;0;1;0;1;0;0;0;0;7,253959;-1
04/12/2023 15.00;0;0;1;1;1;0;0;0;0;7,253959;-0,5
04/12/2023 14.00;0;0;1;1;1;0;0;0;0;7,253959;-0,4
04/12/2023 13.00;0;0;1;1;1;0;0;0;0;7,253959;-0,7
04/12/2023 12.00;0;0;1;1;1;0;0;0;0;7,253959;-0,9
04/12/2023 11.00;0;0;1;1;1;0;0;0;0;7,253959;-0,8
04/12/2023 10.00;0;0;1;1;1;0;0;0;0;7,253959;-1,3
04/12/2023 09.00;0;0;1;1;1;0;0;0;0;7,253959;-1,6
04/12/2023 08.00;0;0;1;0;1;0;0;0;0;7,253959;-1,5
04/12/2023 07.00;0;0;1;0;1;0;0;0;0;7,253959;-1,9
04/12/2023 06.00;0;0;1;0;1;0;0;0;0;7,253959;-2
04/12/2023 05.00;0;0;1;0;1;0;0;0;0;7,253959;-2,6
04/12/2023 04.00;0;0;1;0;1;0;0;0;0;7,253959;-3
04/12/2023 03.00;0;0;1;0;1;0;0;0;0;7,253959;-3,9
04/12/2023 02.00;0;0;1;0;1;0;0;0;0;7,253959;-6
04/12/2023 01.00;0;0;1;0;1;0;0;0;0;7,253959;-6,6
04/12/2023 00.00;0;0;1;0;1;0;0;0;0;7,253959;-4,3
03/12/2023 23.00;0;1;0;0;1;0;0;0;0;7,292944;-8,1
03/12/2023 22.00;0;1;0;0;1;0;0;0;0;7,292944;-8,4
03/12/2023 21.00;0;1;0;0;1;0;0;0;0;7,292944;-9,2
03/12/2023 20.00;0;1;0;0;1;0;0;0;0;7,292944;-8,1
03/12/2023 19.00;0;1;0;0;1;0;0;0;0;7,292944;-5,7
03/12/2023 18.00;0;1;0;0;1;0;0;0;0;7,292944;-1,9
03/12/2023 17.00;0;1;0;0;1;0;0;0;0;7,292944;-1,3
03/12/2023 16.00;0;1;0;0;1;0;0;0;0;7,292944;0
03/12/2023 15.00;0;1;0;0;1;0;0;0;0;7,292944;0,3
03/12/2023 14.00;0;1;0;0;1;0;0;0;0;7,292944;0,5
03/12/2023 13.00;0;1;0;0;1;0;0;0;0;7,292944;0,2
03/12/2023 12.00;0;1;0;0;1;0;0;0;0;7,292944;-0,4
03/12/2023 11.00;0;1;0;0;1;0;0;0;0;7,292944;-1,4
03/12/2023 10.00;0;1;0;0;1;0;0;0;0;7,292944;-1,9
03/12/2023 09.00;0;1;0;0;1;0;0;0;0;7,292944;-2,6
03/12/2023 08.00;0;1;0;0;1;0;0;0;0;7,292944;-2,9
03/12/2023 07.00;0;1;0;0;1;0;0;0;0;7,292944;-3,2
03/12/2023 06.00;0;1;0;0;1;0;0;0;0;7,292944;-3,2
03/12/2023 05.00;0;1;0;0;1;0;0;0;0;7,292944;-3,4
03/12/2023 04.00;0;1;0;0;1;0;0;0;0;7,292944;-3,5
03/12/2023 03.00;0;1;0;0;1;0;0;0;0;7,292944;-3,9
03/12/2023 02.00;0;1;0;0;1;0;0;0;0;7,292944;-4,4
03/12/2023 01.00;0;1;0;0;1;0;0;0;0;7,292944;-5,1
03/12/2023 00.00;0;1;0;0;1;0;0;0;0;7,292944;-5,7
02/12/2023 23.00;0;1;0;0;1;0;0;0;0;7,333702;-5,5
02/12/2023 22.00;0;1;0;0;1;0;0;0;0;7,333702;-6,1
02/12/2023 21.00;0;1;0;0;1;0;0;0;0;7,333702;-6,6
02/12/2023 20.00;0;1;0;0;1;0;0;0;0;7,333702;-7,6
02/12/2023 19.00;0;1;0;0;1;0;0;0;0;7,333702;-8,3
02/12/2023 18.00;0;1;0;0;1;0;0;0;0;7,333702;-9,9
02/12/2023 17.00;0;1;0;0;1;0;0;0;0;7,333702;-11,5
02/12/2023 16.00;0;1;0;0;1;0;0;0;0;7,333702;-11,1
02/12/2023 15.00;0;1;0;0;1;0;0;0;0;7,333702;-9,1
02/12/2023 14.00;0;1;0;0;1;0;0;0;0;7,333702;-6
02/12/2023 13.00;0;1;0;0;1;0;0;0;0;7,333702;-4,9
02/12/2023 12.00;0;1;0;0;1;0;0;0;0;7,333702;-5,2
02/12/2023 11.00;0;1;0;0;1;0;0;0;0;7,333702;-6,1
02/12/2023 10.00;0;1;0;0;1;0;0;0;0;7,333702;-6,9
02/12/2023 09.00;0;1;0;0;1;0;0;0;0;7,333702;-10,9
02/12/2023 08.00;0;1;0;0;1;0;0;0;0;7,333702;-11,8
02/12/2023 07.00;0;1;0;0;1;0;0;0;0;7,333702;-14,9
02/12/2023 06.00;0;1;0;0;1;0;0;0;0;7,333702;-16,9
02/12/2023 05.00;0;1;0;0;1;0;0;0;0;7,333702;-16,2
02/12/2023 04.00;0;1;0;0;1;0;0;0;0;7,333702;-16,2
02/12/2023 03.00;0;1;0;0;1;0;0;0;0;7,333702;-16,2
02/12/2023 02.00;0;1;0;0;1;0;0;0;0;7,333702;-15,8
02/12/2023 01.00;0;1;0;0;1;0;0;0;0;7,333702;-15,8
02/12/2023 00.00;0;1;0;0;1;0;0;0;0;7,333702;-15,6
01/12/2023 23.00;0;0;1;0;1;0;0;0;0;7,376182;-14,7
01/12/2023 22.00;0;0;1;0;1;0;0;0;0;7,376182;-14
01/12/2023 21.00;0;0;1;0;1;0;0;0;0;7,376182;-14,1
01/12/2023 20.00;0;0;1;0;1;0;0;0;0;7,376182;-11,1
01/12/2023 19.00;0;0;1;0;1;0;0;0;0;7,376182;-9,4
01/12/2023 18.00;0;0;1;0;1;0;0;0;0;7,376182;-5,1
01/12/2023 17.00;0;0;1;0;1;0;0;0;0;7,376182;-4,9
01/12/2023 16.00;0;0;1;0;1;0;0;0;0;7,376182;-4,7
01/12/2023 15.00;0;0;1;1;1;0;0;0;0;7,376182;-3,7
01/12/2023 14.00;0;0;1;1;1;0;0;0;0;7,376182;-3,3
01/12/2023 13.00;0;0;1;1;1;0;0;0;0;7,376182;-2,7
01/12/2023 12.00;0;0;1;1;1;0;0;0;0;7,376182;-2,9
01/12/2023 11.00;0;0;1;1;1;0;0;0;0;7,376182;-3,9
01/12/2023 10.00;0;0;1;1;1;0;0;0;0;7,376182;-4,4
